,fatrCode,facilityId,measDate,weeks,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num
38917,CI,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EI,80300,387.1,20200221,20,38929
38918,HE,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EO,80300,88.0,20200221,20,38930
38919,RP,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,38927
38920,EL,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EL,80300,2.84,20200221,20,38932
38921,HL,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38933
38922,TE,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EO,80300,2.96,20200221,20,38934
38923,EO,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38931
38924,SO,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,38925
38925,PO,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38922
38926,PI,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,38924
38927,PL,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EL,80300,5.83,20200221,20,38923
38928,SI,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,38926
38929,TL,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,38921
38930,WD,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EO,80300,4.15,20200221,20,38920
38931,WS,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EO,80300,1.41,20200221,20,38919
38932,HI,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EI,80300,92.72,20200221,20,38918
38933,TI,PF_0010019_01,2020-02-21 02:00:00,"(2020, 8)",FG,EI,80300,14.91,20200221,20,38917
38934,TE,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EO,80300,1.98,20200221,19,38952
38935,HL,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38951
38936,EL,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EL,80300,2.83,20200221,19,38950
38937,EO,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38949
38938,HE,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EO,80300,89.95,20200221,19,38948
38939,CI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EI,80300,400.26,20200221,19,38947
38940,EI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,19,38946
38941,RP,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,19,38945
38942,SI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,19,38944
38943,TI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EI,80300,15.36,20200221,19,38935
38944,PI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,19,38942
38945,PL,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EL,80300,5.83,20200221,19,38941
38946,PO,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38940
38947,TL,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,19,38939
38948,WD,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EO,80300,6.53,20200221,19,38938
38949,WS,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EO,80300,0.87,20200221,19,38937
38950,HI,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,EI,80300,92.49,20200221,19,38936
38951,SO,PF_0010019_01,2020-02-21 03:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,19,38943
38952,SI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,38964
38953,EI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,38965
38954,CI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EI,80300,411.3,20200221,20,38966
38955,SO,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,38963
38956,EO,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38968
38957,EL,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EL,80300,2.82,20200221,20,38969
38958,HL,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38970
38959,HE,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EO,80300,89.9,20200221,20,38967
38960,PI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,38962
38961,RP,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,38953
38962,PO,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38960
38963,HI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EI,80300,91.37,20200221,20,38959
38964,TL,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,38958
38965,WD,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EO,80300,3.65,20200221,20,38957
38966,WS,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EO,80300,1.19,20200221,20,38956
38967,TE,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EO,80300,2.21,20200221,20,38955
38968,TI,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EI,80300,15.64,20200221,20,38954
38969,PL,PF_0010019_01,2020-02-21 04:00:00,"(2020, 8)",FG,EL,80300,5.84,20200221,20,38961
38970,SI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,19,38982
38971,EI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,19,38983
38972,CI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EI,80300,424.68,20200221,19,38984
38973,TI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EI,80300,14.92,20200221,19,38988
38974,EO,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38986
38975,EL,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EL,80300,2.81,20200221,19,38987
38976,SO,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,19,38981
38977,HE,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EO,80300,89.79,20200221,19,38985
38978,PI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,19,38980
38979,RP,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,19,38971
38980,PO,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38978
38981,HI,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EI,80300,92.26,20200221,19,38977
38982,TL,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,19,38976
38983,WD,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EO,80300,3.47,20200221,19,38975
38984,WS,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EO,80300,2.12,20200221,19,38974
38985,TE,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EO,80300,2.01,20200221,19,38973
38986,HL,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,38972
38987,PL,PF_0010019_01,2020-02-21 05:00:00,"(2020, 8)",FG,EL,80300,5.83,20200221,19,38979
38988,TE,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EO,80300,2.26,20200221,20,39006
38989,EL,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EL,80300,2.8,20200221,20,39005
38990,EO,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39004
38991,HE,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EO,80300,87.55,20200221,20,39003
38992,CI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EI,80300,431.1,20200221,20,39002
38993,EI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39001
38994,RP,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39000
38995,SI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,38999
38996,SO,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,38998
38997,PL,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EL,80300,5.83,20200221,20,38996
38998,PO,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38995
38999,HI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EI,80300,92.41,20200221,20,38994
39000,TL,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,38993
39001,WD,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EO,80300,3.55,20200221,20,38992
39002,WS,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EO,80300,1.94,20200221,20,38991
39003,HL,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,38990
39004,TI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,EI,80300,15.52,20200221,20,38989
39005,PI,PF_0010019_01,2020-02-21 06:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,38997
39006,TE,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EO,80300,1.79,20200221,20,39024
39007,RP,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39018
39008,EI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39019
39009,SI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39017
39010,HE,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EO,80300,88.0,20200221,20,39021
39011,EO,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39022
39012,EL,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EL,80300,2.79,20200221,20,39023
39013,CI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EI,80300,442.8,20200221,20,39020
39014,SO,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39016
39015,PO,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39013
39016,PL,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EL,80300,5.84,20200221,20,39014
39017,HI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EI,80300,92.18,20200221,20,39012
39018,TL,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39011
39019,WD,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EO,80300,3.1,20200221,20,39010
39020,WS,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EO,80300,3.09,20200221,20,39009
39021,HL,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39008
39022,TI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,EI,80300,16.23,20200221,20,39007
39023,PI,PF_0010019_01,2020-02-21 07:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39015
39024,RP,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,19,39036
39025,EI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,19,39037
39026,CI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EI,80300,493.84,20200221,19,39038
39027,TE,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EO,80300,4.96,20200221,19,39042
39028,EO,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39040
39029,EL,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EL,80300,2.79,20200221,19,39041
39030,SI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,19,39035
39031,HE,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EO,80300,81.53,20200221,19,39039
39032,SO,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,19,39034
39033,PI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,19,39033
39034,PL,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EL,80300,5.83,20200221,19,39032
39035,PO,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39031
39036,HI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EI,80300,91.98,20200221,19,39030
39037,TL,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,19,39029
39038,WD,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EO,80300,3.47,20200221,19,39028
39039,WS,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EO,80300,2.03,20200221,19,39027
39040,HL,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39026
39041,TI,PF_0010019_01,2020-02-21 08:00:00,"(2020, 8)",FG,EI,80300,17.74,20200221,19,39025
39042,EL,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EL,80300,2.87,20200221,20,39059
39043,TE,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EO,80300,8.08,20200221,20,39060
39044,HE,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EO,80300,74.75,20200221,20,39057
39045,CI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EI,80300,584.7,20200221,20,39056
39046,EI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39055
39047,RP,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39054
39048,SI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39053
39049,SO,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39052
39050,EO,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39058
39051,PL,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EL,80300,5.59,20200221,20,39050
39052,PO,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39049
39053,HI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EI,80300,89.82,20200221,20,39048
39054,TL,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39047
39055,WD,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EO,80300,3.2,20200221,20,39046
39056,WS,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EO,80300,1.95,20200221,20,39045
39057,HL,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39044
39058,TI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,EI,80300,19.78,20200221,20,39043
39059,PI,PF_0010019_01,2020-02-21 09:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39051
39060,SI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39072
39061,HE,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EO,80300,54.0,20200221,20,39073
39062,TL,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39074
39063,HI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EI,80300,85.76,20200221,20,39078
39064,SO,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39077
39065,TE,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EO,80300,14.3,20200221,20,39071
39066,WD,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EO,80300,4.0,20200221,20,39076
39067,CI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EI,80300,450.25,20200221,20,39070
39068,EO,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39075
39069,PL,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EL,80300,5.43,20200221,20,39068
39070,PI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39067
39071,EI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39066
39072,PO,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39065
39073,HL,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39064
39074,WS,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EO,80300,1.19,20200221,20,39063
39075,EL,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EL,80300,3.03,20200221,20,39062
39076,RP,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39061
39077,TI,PF_0010019_01,2020-02-21 10:00:00,"(2020, 8)",FG,EI,80300,21.6,20200221,20,39069
39078,TE,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EO,80300,17.53,20200221,19,39090
39079,TI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EI,80300,23.43,20200221,19,39091
39080,RP,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,19,39092
39081,PO,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39096
39082,SO,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,19,39094
39083,PL,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EL,80300,5.54,20200221,19,39095
39084,WS,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EO,80300,3.39,20200221,19,39089
39085,SI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,19,39093
39086,WD,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EO,80300,3.79,20200221,19,39088
39087,HE,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EO,80300,45.53,20200221,19,39084
39088,EI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,19,39086
39089,CI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EI,80300,373.37,20200221,19,39085
39090,EO,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39083
39091,EL,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EL,80300,2.96,20200221,19,39082
39092,PI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,19,39081
39093,HL,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39080
39094,HI,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,EI,80300,79.01,20200221,19,39079
39095,TL,PF_0010019_01,2020-02-21 11:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,19,39087
39096,PO,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39109
39097,EL,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EL,80300,2.91,20200221,20,39108
39098,SO,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39110
39099,TI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EI,80300,25.02,20200221,20,39107
39100,HE,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EO,80300,41.55,20200221,20,39112
39101,HL,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39113
39102,WD,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EO,80300,3.35,20200221,20,39114
39103,PI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39111
39104,PL,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EL,80300,5.46,20200221,20,39106
39105,EO,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39097
39106,RP,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39104
39107,TE,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EO,80300,18.12,20200221,20,39103
39108,EI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39102
39109,SI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39101
39110,WS,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EO,80300,4.12,20200221,20,39100
39111,CI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EI,80300,308.05,20200221,20,39099
39112,HI,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,EI,80300,73.96,20200221,20,39098
39113,TL,PF_0010019_01,2020-02-21 12:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39105
39114,WS,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EO,80300,3.57,20200221,20,39132
39115,SO,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39131
39116,TE,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EO,80300,19.25,20200221,20,39130
39117,TI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EI,80300,26.45,20200221,20,39129
39118,RP,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39128
39119,SI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39127
39120,PL,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EL,80300,5.52,20200221,20,39126
39121,PO,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39125
39122,HE,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EO,80300,39.05,20200221,20,39124
39123,WD,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EO,80300,3.4,20200221,20,39115
39124,HL,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39122
39125,PI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39121
39126,EL,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EL,80300,3.03,20200221,20,39120
39127,EO,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39119
39128,CI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EI,80300,296.75,20200221,20,39118
39129,EI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39117
39130,TL,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39116
39131,HI,PF_0010019_01,2020-02-21 13:00:00,"(2020, 8)",FG,EI,80300,69.93,20200221,20,39123
39132,RP,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EO,80300,0.0,20200221,20,39144
39133,TI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EI,80300,26.56,20200221,20,39145
39134,TE,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EO,80300,19.12,20200221,20,39146
39135,SI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,20.0,20200221,20,39143
39136,WS,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EO,80300,1.86,20200221,20,39148
39137,WD,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EO,80300,3.5,20200221,20,39149
39138,TL,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,90.0,20200221,20,39150
39139,SO,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,300.0,20200221,20,39147
39140,PL,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EL,80300,5.51,20200221,20,39142
39141,EI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,2.9,20200221,20,39133
39142,HE,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EO,80300,39.1,20200221,20,39140
39143,HI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EI,80300,70.34,20200221,20,39139
39144,HL,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39138
39145,PI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,5.5,20200221,20,39137
39146,EL,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EL,80300,2.99,20200221,20,39136
39147,EO,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39135
39148,CI,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,EI,80300,302.25,20200221,20,39134
39149,PO,PF_0010019_01,2020-02-21 14:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,20,39141
39150,HL,PF_0010019_01,2020-02-21 15:00:00,"(2020, 8)",FG,NT,80300,0.0,20200221,19,39162
39151,HI,PF_0010019_01,2020-02-21 15:00:00,"(2020, 8)",FG,EI,80300,77.08,20200221,19,39163
39152,HE,PF_0010019_01,2020-02-21 15:00:00,"(2020, 8)",FG,EO,80300,41.32,20200221,19,39164
